ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
225
64.6468 165.58 
664.864 165.58 
0 165.58 
0 165.58 
0 165.58 
2.54538 165.58 
0 165.58 
0 165.58 
0 165.58 
0 165.58 
0 165.58 
1.83564 165.58 
0 165.58 
0 165.58 
4.30404 165.58 
12.6968 165.58 
635.987 165.58 
0 165.58 
0 165.58 
0 165.58 
0 165.58 
0 165.58 
0 165.58 
2.17442 165.58 
2.81378 165.58 
0 165.58 
5.70375 165.58 
4.02276 165.58 
4.09872 165.58 
62.6684 165.58 
286.323 165.58 
495.23 165.58 
0 165.58 
0 165.58 
2.29223 165.58 
0 165.58 
0 165.58 
2.26692 165.58 
4.00464 165.58 
5.86636 165.58 
2.838 165.58 
9.11879 165.58 
11.7385 165.58 
11.8501 165.58 
68.6494 165.58 
276.471 165.58 
551.287 165.58 
2.03288 165.58 
0 165.58 
2.29223 165.58 
2.6838 165.58 
0 165.58 
2.26692 165.58 
1.83021 165.58 
5.11388 165.58 
2.838 165.58 
6.16647 165.58 
11.3509 165.58 
18.8482 165.58 
7.35249 165.58 
48.7288 165.58 
58.4823 165.58 
2.03288 165.58 
2.98502 165.58 
0 165.58 
2.6838 165.58 
2.2715 165.58 
0 165.58 
0 165.58 
2.0613 165.58 
2.47509 165.58 
2.75143 165.58 
3.63521 165.58 
12.9973 165.58 
11.8483 165.58 
17.5962 165.58 
13.85 165.58 
0 165.58 
2.98502 165.58 
0 165.58 
0 165.58 
2.2715 165.58 
3.46614 165.58 
6.56874 165.58 
0 165.58 
2.47509 165.58 
0 165.58 
0 165.58 
4.2828 165.58 
10.2653 165.58 
17.5056 165.58 
14.151 165.58 
0 165.58 
0 165.58 
0 165.58 
0 165.58 
4.01968 165.58 
3.46614 165.58 
6.56874 165.58 
0 165.58 
0 165.58 
0 165.58 
1.99314 165.58 
4.04205 165.58 
2.04891 165.58 
11.0283 165.58 
11.0283 165.58 
0 165.58 
0 165.58 
0 165.58 
0 165.58 
4.01968 165.58 
0 165.58 
0 165.58 
0 165.58 
0 165.58 
0 165.58 
0 165.58 
2.07741 165.58 
5.42002 165.58 
6.74526 165.58 
3.40265 165.58 
ITEM: TIMESTEP
4500
ITEM: NUMBER OF ATOMS
225
ITEM: BOX BOUNDS ff ff pp
0 40
0 20
-1 1
ITEM: ATOMS v_fs v_soc 
2.14628 413.336 
0 413.336 
0 413.336 
0 413.336 
3.29555 413.336 
0 413.336 
1.80542 413.336 
0 413.336 
0 413.336 
0 413.336 
4.20146 413.336 
5.83121 413.336 
3.5169 413.336 
15.7643 413.336 
15.7643 413.336 
2.14628 413.336 
0 413.336 
0 413.336 
0 413.336 
3.29555 413.336 
0 413.336 
1.80542 413.336 
2.20109 413.336 
2.29971 413.336 
2.22679 413.336 
6.83995 413.336 
5.05471 413.336 
2.86073 413.336 
14.3839 413.336 
6.83939 413.336 
0 413.336 
0 413.336 
0 413.336 
0 413.336 
0 413.336 
11.4072 413.336 
1.88791 413.336 
2.20109 413.336 
2.29971 413.336 
0 413.336 
2.36689 413.336 
4.69559 413.336 
21.7213 413.336 
35.2638 413.336 
8.85874 413.336 
0 413.336 
0 413.336 
0 413.336 
0 413.336 
0 413.336 
11.4072 413.336 
1.88791 413.336 
3.95256 413.336 
2.39503 413.336 
2.94102 413.336 
4.66246 413.336 
11.3393 413.336 
12.2342 413.336 
25.2797 413.336 
21.7546 413.336 
3.08441 413.336 
0 413.336 
0 413.336 
2.70799 413.336 
0 413.336 
0 413.336 
6.6935 413.336 
3.95256 413.336 
4.69674 413.336 
13.0695 413.336 
9.55931 413.336 
10.8523 413.336 
11.5561 413.336 
140.759 413.336 
146.738 413.336 
5.85851 413.336 
0 413.336 
0 413.336 
2.70799 413.336 
2.86739 413.336 
5.12561 413.336 
6.6935 413.336 
6.86319 413.336 
5.95949 413.336 
13.2065 413.336 
31.2064 413.336 
36.3621 413.336 
50.8319 413.336 
134.189 413.336 
503.401 413.336 
2.77409 413.336 
0 413.336 
0 413.336 
3.26952 413.336 
4.77141 413.336 
5.12561 413.336 
1.93361 413.336 
8.7968 413.336 
5.88888 413.336 
5.62678 413.336 
23.5385 413.336 
34.4721 413.336 
48.6951 413.336 
512.752 413.336 
1688.37 413.336 
0 413.336 
0 413.336 
0 413.336 
3.26952 413.336 
1.90402 413.336 
0 413.336 
0 413.336 
0 413.336 
2.2311 413.336 
2.54877 413.336 
0 413.336 
4.31783 413.336 
9.73782 413.336 
27.8547 413.336 
1633.6 413.336 
0 413.336 
0 413.336 
0 413.336 
2.44397 413.336 
2.01408 413.336 
0 413.336 
3.2748 413.336 
4.45946 413.336 
2.60051 413.336 
10.4568 413.336 
8.00306 413.336 
10.8977 413.336 
189.662 413.336 
1348.13 413.336 
278.025 413.336 
0 413.336 
0 413.336 
3.16485 413.336 
2.44397 413.336 
2.01408 413.336 
3.2672 413.336 
5.97411 413.336 
9.22964 413.336 
7.20512 413.336 
16.3497 413.336 
22.3962 413.336 
24.6401 413.336 
200.209 413.336 
921.395 413.336 
933.098 413.336 
2.70887 413.336 
0 413.336 
3.16485 413.336 
3.74364 413.336 
0 413.336 
3.2672 413.336 
2.69931 413.336 
7.83734 413.336 
6.67859 413.336 
10.2833 413.336 
20.4205 413.336 
35.5917 413.336 
12.9253 413.336 
101.381 413.336 
239.167 413.336 
2.70887 413.336 
4.09677 413.336 
0 413.336 
3.74364 413.336 
3.1575 413.336 
0 413.336 
0 413.336 
3.06717 413.336 
5.68064 413.336 
4.39044 413.336 
6.02744 413.336 
22.6497 413.336 
18.5777 413.336 
39.9448 413.336 
31.7478 413.336 
0 413.336 
4.09677 413.336 
0 413.336 
2.3703 413.336 
3.1575 413.336 
4.79504 413.336 
9.76926 413.336 
2.31573 413.336 
3.60667 413.336 
2.20689 413.336 
0 413.336 
7.80683 413.336 
15.2981 413.336 
37.8124 413.336 
30.2004 413.336 
1.85523 413.336 
0 413.336 
0 413.336 
2.3703 413.336 
5.62356 413.336 
4.79504 413.336 
9.76926 413.336 
4.19909 413.336 
4.02537 413.336 
2.20689 413.336 
2.68472 413.336 
7.53354 413.336 
3.02387 413.336 
21.1637 413.336 
21.1637 413.336 
1.85523 413.336 
0 413.336 
0 413.336 
0 413.336 
5.62356 413.336 
0 413.336 
0 413.336 
0 413.336 
2.14201 413.336 
0 413.336 
0 413.336 
3.03162 413.336 
8.46409 413.336 
11.27 413.336 
5.83756 413.336 
ITEM: TIMESTEP
5000
ITEM: NUMBER OF ATOMS
225
ITEM: BOX BOUNDS ff ff pp
0 40
0 20
-1 1
ITEM: ATOMS v_fs v_soc 
2.76817 1406.4 
0 1406.4 
3.85936 1406.4 
1.97599 1406.4 
4.40657 1406.4 
0 1406.4 
2.35807 1406.4 
1.93284 1406.4 
0 1406.4 
2.15728 1406.4 
5.63436 1406.4 
8.66995 1406.4 
7.4801 1406.4 
29.8159 1406.4 
27.7725 1406.4 
2.76817 1406.4 
0 1406.4 
1.88337 1406.4 
0 1406.4 
4.40657 1406.4 
0 1406.4 
4.22354 1406.4 
7.04062 1406.4 
5.16351 1406.4 
5.11402 1406.4 
8.95933 1406.4 
8.72227 1406.4 
6.59877 1406.4 
23.1787 1406.4 
12.9008 1406.4 
0 1406.4 
0 1406.4 
0 1406.4 
0 1406.4 
0 1406.4 
16.7723 1406.4 
4.48474 1406.4 
4.8864 1406.4 
4.88105 1406.4 
4.00135 1406.4 
3.15827 1406.4 
6.12103 1406.4 
39.8167 1406.4 
63.1853 1406.4 
17.5315 1406.4 
0 1406.4 
2.01452 1406.4 
0 1406.4 
2.33132 1406.4 
0 1406.4 
16.7723 1406.4 
2.61926 1406.4 
7.78373 1406.4 
3.54229 1406.4 
6.75692 1406.4 
6.65221 1406.4 
16.7639 1406.4 
18.7917 1406.4 
56.1392 1406.4 
50.2404 1406.4 
4.18784 1406.4 
2.01452 1406.4 
2.07205 1406.4 
6.08473 1406.4 
2.25024 1406.4 
0 1406.4 
10.4607 1406.4 
8.53895 1406.4 
7.19631 1406.4 
21.751 1406.4 
19.1746 1406.4 
19.6987 1406.4 
19.8637 1406.4 
295.459 1406.4 
415.772 1406.4 
7.94808 1406.4 
2.38523 1406.4 
4.27284 1406.4 
3.75341 1406.4 
6.39965 1406.4 
7.7941 1406.4 
12.7301 1406.4 
13.9058 1406.4 
9.84639 1406.4 
22.7892 1406.4 
61.9092 1406.4 
78.5536 1406.4 
140.358 1406.4 
406.906 1406.4 
5699.09 1406.4 
3.76023 1406.4 
2.38523 1406.4 
2.20079 1406.4 
4.18177 1406.4 
6.55939 1406.4 
7.7941 1406.4 
4.44661 1406.4 
13.4498 1406.4 
9.16561 1406.4 
9.20436 1406.4 
49.5579 1406.4 
74.5644 1406.4 
132.42 1406.4 
5775.11 1406.4 
1362.36 1406.4 
0 1406.4 
1.89732 1406.4 
0 1406.4 
4.18177 1406.4 
2.40998 1406.4 
0 1406.4 
0 1406.4 
0 1406.4 
2.97325 1406.4 
3.5936 1406.4 
1.91619 1406.4 
6.12717 1406.4 
17.1165 1406.4 
88.0561 1406.4 
1298.11 1406.4 
0 1406.4 
1.89732 1406.4 
0 1406.4 
3.37648 1406.4 
2.86772 1406.4 
0 1406.4 
5.05523 1406.4 
7.26265 1406.4 
4.32472 1406.4 
19.7969 1406.4 
16.8862 1406.4 
23.3619 1406.4 
521.945 1406.4 
6058.84 1406.4 
103.196 1406.4 
0 1406.4 
0 1406.4 
4.41015 1406.4 
3.37648 1406.4 
4.74912 1406.4 
4.78012 1406.4 
9.13813 1406.4 
14.8939 1406.4 
12.0297 1406.4 
30.3641 1406.4 
44.3658 1406.4 
53.8954 1406.4 
553.191 1406.4 
2809.06 1406.4 
5141 1406.4 
3.63067 1406.4 
0 1406.4 
4.41015 1406.4 
5.25534 1406.4 
1.8814 1406.4 
4.78012 1406.4 
6.20343 1406.4 
12.304 1406.4 
10.8724 1406.4 
17.7629 1406.4 
37.7373 1406.4 
70.6308 1406.4 
25.8252 1406.4 
215.188 1406.4 
1807.36 1406.4 
3.63067 1406.4 
5.63635 1406.4 
0 1406.4 
5.25534 1406.4 
4.43197 1406.4 
0 1406.4 
2.12053 1406.4 
6.81221 1406.4 
8.4926 1406.4 
9.01689 1406.4 
10.2577 1406.4 
39.8797 1406.4 
29.8579 1406.4 
87.7345 1406.4 
77.1874 1406.4 
0 1406.4 
5.63635 1406.4 
0 1406.4 
3.21185 1406.4 
4.43197 1406.4 
6.62073 1406.4 
14.4598 1406.4 
5.39958 1406.4 
5.32514 1406.4 
4.78397 1406.4 
1.90426 1406.4 
10.4707 1406.4 
23.3101 1406.4 
78.3934 1406.4 
65.8317 1406.4 
2.34517 1406.4 
1.94607 1406.4 
0 1406.4 
3.21185 1406.4 
7.85645 1406.4 
8.99825 1406.4 
14.4598 1406.4 
5.55885 1406.4 
5.1547 1406.4 
2.96271 1406.4 
5.53004 1406.4 
10.3998 1406.4 
7.07915 1406.4 
43.7305 1406.4 
41.1898 1406.4 
2.34517 1406.4 
1.94607 1406.4 
0 1406.4 
0 1406.4 
7.85645 1406.4 
2.37752 1406.4 
0 1406.4 
0 1406.4 
2.85598 1406.4 
0 1406.4 
2.2 1406.4 
6.6989 1406.4 
13.5651 1406.4 
19.4373 1406.4 
10.3711 1406.4 
ITEM: TIMESTEP
5500
ITEM: NUMBER OF ATOMS
225
ITEM: BOX BOUNDS ff ff pp
0 40
0 20
-1 1
ITEM: ATOMS v_fs v_soc 
3.57766 1551.94 
0 1551.94 
4.69088 1551.94 
4.12295 1551.94 
5.88319 1551.94 
0 1551.94 
3.09775 1551.94 
2.46333 1551.94 
2.05868 1551.94 
5.0803 1551.94 
9.95029 1551.94 
13.1359 1551.94 
11.8624 1551.94 
52.0353 1551.94 
48.7441 1551.94 
5.56312 1551.94 
0 1551.94 
6.71002 1551.94 
3.8104 1551.94 
5.88319 1551.94 
1.89815 1551.94 
5.59221 1551.94 
9.17287 1551.94 
8.70846 1551.94 
8.99433 1551.94 
11.739 1551.94 
11.8199 1551.94 
10.3586 1551.94 
39.3307 1551.94 
25.1561 1551.94 
1.98546 1551.94 
1.94429 1551.94 
2.33168 1551.94 
2.03969 1551.94 
0 1551.94 
26.1911 1551.94 
6.1801 1551.94 
6.80549 1551.94 
6.23354 1551.94 
7.4838 1551.94 
6.27392 1551.94 
10.0388 1551.94 
74.2262 1551.94 
115.147 1551.94 
35.9092 1551.94 
0 1551.94 
4.59537 1551.94 
0 1551.94 
5.25258 1551.94 
2.37152 1551.94 
24.2929 1551.94 
3.68565 1551.94 
11.5735 1551.94 
5.32841 1551.94 
10.323 1551.94 
11.8019 1551.94 
27.1133 1551.94 
31.3074 1551.94 
135.444 1551.94 
119.981 1551.94 
5.71477 1551.94 
2.65108 1551.94 
2.82289 1551.94 
8.4628 1551.94 
5.56081 1551.94 
0 1551.94 
16.4811 1551.94 
13.1122 1551.94 
11.3179 1551.94 
36.5255 1551.94 
34.9072 1551.94 
32.7562 1551.94 
40.1523 1551.94 
559.844 1551.94 
1373.74 1551.94 
10.8463 1551.94 
3.22735 1551.94 
5.84768 1551.94 
5.24991 1551.94 
9.28734 1551.94 
11.9613 1551.94 
19.9192 1551.94 
22.9593 1551.94 
16.8221 1551.94 
40.0172 1551.94 
123.558 1551.94 
169.825 1551.94 
420.651 1551.94 
1487.68 1551.94 
4887.13 1551.94 
5.13148 1551.94 
3.22735 1551.94 
3.02478 1551.94 
5.32275 1551.94 
9.1623 1551.94 
11.9613 1551.94 
5.86016 1551.94 
21.1885 1551.94 
14.8245 1551.94 
15.9131 1551.94 
98.9138 1551.94 
158.281 1551.94 
359.887 1551.94 
5279.94 1551.94 
441.208 1551.94 
0 1551.94 
2.13304 1551.94 
0 1551.94 
5.32275 1551.94 
3.06425 1551.94 
0 1551.94 
0 1551.94 
0 1551.94 
3.99187 1551.94 
5.13722 1551.94 
2.94119 1551.94 
9.24533 1551.94 
33.2355 1551.94 
500.716 1551.94 
642.382 1551.94 
0 1551.94 
2.13304 1551.94 
0 1551.94 
4.71265 1551.94 
4.15817 1551.94 
2.58945 1551.94 
7.97151 1551.94 
12.106 1551.94 
7.45988 1551.94 
38.3353 1551.94 
37.511 1551.94 
55.0702 1551.94 
1028.38 1551.94 
2852.14 1551.94 
335.786 1551.94 
2.07727 1551.94 
0 1551.94 
6.1896 1551.94 
4.71265 1551.94 
6.82862 1551.94 
9.66876 1551.94 
14.2907 1551.94 
24.5622 1551.94 
20.6962 1551.94 
57.9634 1551.94 
90.5977 1551.94 
125.503 1551.94 
1189.33 1551.94 
5929.17 1551.94 
1707.19 1551.94 
6.96455 1551.94 
0 1551.94 
6.1896 1551.94 
7.40705 1551.94 
4.73218 1551.94 
7.07931 1551.94 
9.45602 1551.94 
19.7282 1551.94 
18.2117 1551.94 
31.6909 1551.94 
70.9396 1551.94 
138.851 1551.94 
61.3621 1551.94 
508.801 1551.94 
4868.73 1551.94 
4.88728 1551.94 
7.75965 1551.94 
1.80443 1551.94 
7.40705 1551.94 
8.32864 1551.94 
0 1551.94 
3.1368 1551.94 
10.3148 1551.94 
12.9152 1551.94 
14.601 1551.94 
17.853 1551.94 
71.924 1551.94 
54.4785 1551.94 
203.244 1551.94 
183.995 1551.94 
0 1551.94 
7.75965 1551.94 
1.80443 1551.94 
4.39047 1551.94 
6.26692 1551.94 
9.10709 1551.94 
21.2082 1551.94 
7.69712 1551.94 
10.2989 1551.94 
6.52604 1551.94 
2.48618 1551.94 
13.8574 1551.94 
38.6127 1551.94 
167.312 1551.94 
141.773 1551.94 
2.97022 1551.94 
2.50947 1551.94 
0 1551.94 
4.39047 1551.94 
10.9365 1551.94 
12.3113 1551.94 
21.2082 1551.94 
7.44841 1551.94 
8.98191 1551.94 
3.98778 1551.94 
9.22844 1551.94 
14.5047 1551.94 
11.2186 1551.94 
84.0529 1551.94 
79.7282 1551.94 
2.97022 1551.94 
2.50947 1551.94 
0 1551.94 
0 1551.94 
10.9365 1551.94 
3.20426 1551.94 
0 1551.94 
0 1551.94 
3.82884 1551.94 
0 1551.94 
4.87754 1551.94 
9.79997 1551.94 
22.2377 1551.94 
34.4322 1551.94 
18.9646 1551.94 
ITEM: TIMESTEP
6000
ITEM: NUMBER OF ATOMS
225
ITEM: BOX BOUNDS ff ff pp
0 40
0 20
-1 1
ITEM: ATOMS v_fs v_soc 
4.63087 1602.32 
2.12681 1602.32 
5.72033 1602.32 
4.97057 1602.32 
7.82828 1602.32 
2.17017 1602.32 
4.08708 1602.32 
3.14739 1602.32 
2.69783 1602.32 
6.60795 1602.32 
13.4809 1602.32 
20.222 1602.32 
19.2806 1602.32 
89.2535 1602.32 
83.6964 1602.32 
7.19598 1602.32 
4.32934 1602.32 
8.40894 1602.32 
4.5781 1602.32 
7.82828 1602.32 
4.79086 1602.32 
7.45946 1602.32 
12.0266 1602.32 
11.2702 1602.32 
11.9829 1602.32 
17.4155 1602.32 
16.1866 1602.32 
16.5879 1602.32 
69.9726 1602.32 
50.0828 1602.32 
2.56511 1602.32 
4.77075 1602.32 
5.00536 1602.32 
2.78125 1602.32 
0 1602.32 
37.0915 1602.32 
8.62059 1602.32 
9.59612 1602.32 
7.9734 1602.32 
9.99402 1602.32 
10.2812 1602.32 
18.6432 1602.32 
131.05 1602.32 
209.899 1602.32 
75.3948 1602.32 
0 1602.32 
6.08625 1602.32 
4.0809 1602.32 
7.2704 1602.32 
3.34087 1602.32 
34.4708 1602.32 
7.57528 1602.32 
17.391 1602.32 
8.11964 1602.32 
16.1446 1602.32 
20.6977 1602.32 
40.2208 1602.32 
54.846 1602.32 
312.246 1602.32 
273.574 1602.32 
7.82699 1602.32 
3.51804 1602.32 
6.05334 1602.32 
11.8833 1602.32 
7.94325 1602.32 
0 1602.32 
28.3615 1602.32 
20.4904 1602.32 
18.2252 1602.32 
61.2967 1602.32 
66.9855 1602.32 
63.7729 1602.32 
93.2516 1602.32 
1265.43 1602.32 
3215.97 1602.32 
14.8679 1602.32 
4.40736 1602.32 
8.11088 1602.32 
7.39412 1602.32 
13.6806 1602.32 
18.4399 1602.32 
31.3903 1602.32 
38.3559 1602.32 
29.5747 1602.32 
71.1573 1602.32 
240.824 1602.32 
338.813 1602.32 
1396.84 1602.32 
3406.57 1602.32 
891.783 1602.32 
7.04093 1602.32 
4.40736 1602.32 
4.21415 1602.32 
6.73771 1602.32 
12.9915 1602.32 
18.4399 1602.32 
8.02088 1602.32 
34.0979 1602.32 
24.8675 1602.32 
29.1754 1602.32 
190.038 1602.32 
310.417 1602.32 
933.753 1602.32 
1200.45 1602.32 
250.439 1602.32 
0 1602.32 
2.3772 1602.32 
0 1602.32 
6.73771 1602.32 
3.91325 1602.32 
1.81797 1602.32 
0 1602.32 
0 1602.32 
5.39841 1602.32 
7.44133 1602.32 
4.80086 1602.32 
15.2992 1602.32 
99.6172 1602.32 
1314.63 1602.32 
1626.15 1602.32 
0 1602.32 
4.69679 1602.32 
0 1602.32 
6.63073 1602.32 
6.12622 1602.32 
5.73559 1602.32 
12.7934 1602.32 
20.5609 1602.32 
13.2927 1602.32 
74.813 1602.32 
86.6817 1602.32 
137.764 1602.32 
1388.48 1602.32 
1910.42 1602.32 
1586.85 1602.32 
2.77195 1602.32 
4.16249 1602.32 
8.72916 1602.32 
8.96487 1602.32 
9.99504 1602.32 
14.5006 1602.32 
22.7764 1602.32 
41.2335 1602.32 
36.5079 1602.32 
112.494 1602.32 
190.869 1602.32 
297.702 1602.32 
2299.44 1602.32 
3784.79 1602.32 
215.338 1602.32 
9.37271 1602.32 
3.74555 1602.32 
8.72916 1602.32 
12.7901 1602.32 
6.78538 1602.32 
12.6974 1602.32 
14.7333 1602.32 
32.2055 1602.32 
31.2365 1602.32 
58.2887 1602.32 
135.95 1602.32 
276.391 1602.32 
177.733 1602.32 
2052.43 1602.32 
2802.21 1602.32 
6.60076 1602.32 
12.5702 1602.32 
4.26336 1602.32 
12.3299 1602.32 
11.8261 1602.32 
2.11433 1602.32 
4.75033 1602.32 
15.9347 1602.32 
19.9352 1602.32 
24.1912 1602.32 
33.7226 1602.32 
127.492 1602.32 
103.442 1602.32 
450.833 1602.32 
428.704 1602.32 
0 1602.32 
10.6676 1602.32 
4.30662 1602.32 
6.04265 1602.32 
8.90951 1602.32 
14.388 1602.32 
32.5882 1602.32 
11.1242 1602.32 
15.13 1602.32 
8.95074 1602.32 
7.13643 1602.32 
22.9704 1602.32 
67.7442 1602.32 
338.74 1602.32 
286.365 1602.32 
3.76486 1602.32 
3.2553 1602.32 
1.91724 1602.32 
6.04265 1602.32 
15.1281 1602.32 
16.8127 1602.32 
30.6487 1602.32 
12.3729 1602.32 
11.7457 1602.32 
5.3669 1602.32 
12.1003 1602.32 
20.3957 1602.32 
21.3421 1602.32 
156.245 1602.32 
148.456 1602.32 
3.76486 1602.32 
3.2553 1602.32 
0 1602.32 
0 1602.32 
15.1281 1602.32 
4.36419 1602.32 
0 1602.32 
2.27188 1602.32 
7.4324 1602.32 
2.28133 1602.32 
6.47756 1602.32 
14.5126 1602.32 
37.1556 1602.32 
62.2651 1602.32 
35.4132 1602.32 
ITEM: TIMESTEP
6500
ITEM: NUMBER OF ATOMS
225
ITEM: BOX BOUNDS ff ff pp
0 40
0 20
-1 1
ITEM: ATOMS v_fs v_soc 
5.99746 5343.35 
2.76422 5343.35 
7.00408 5343.35 
6.01295 5343.35 
10.3636 5343.35 
2.77499 5343.35 
5.40601 5343.35 
4.02651 5343.35 
3.55752 5343.35 
8.61748 5343.35 
18.3756 5343.35 
31.5069 5343.35 
32.1205 5343.35 
146.675 5343.35 
136.752 5343.35 
9.33916 5343.35 
5.57152 5343.35 
10.6272 5343.35 
7.36298 5343.35 
12.7608 5343.35 
6.48099 5343.35 
10.008 5343.35 
15.8505 5343.35 
14.6028 5343.35 
16.0263 5343.35 
22.6596 5343.35 
25.7995 5343.35 
27.0818 5343.35 
132.707 5343.35 
99.7148 5343.35 
5.50248 5343.35 
6.23949 5343.35 
6.63224 5343.35 
7.63342 5343.35 
4.34916 5343.35 
51.3017 5343.35 
12.1485 5343.35 
13.6756 5343.35 
12.7256 5343.35 
13.5115 5343.35 
16.6891 5343.35 
30.0475 5343.35 
223.914 5343.35 
379.759 5343.35 
161.186 5343.35 
2.16078 5343.35 
8.13354 5343.35 
5.4807 5343.35 
10.1983 5343.35 
4.77936 5343.35 
50.2496 5343.35 
11.0418 5343.35 
26.3024 5343.35 
15.0116 5343.35 
25.8608 5343.35 
36.1367 5343.35 
68.1708 5343.35 
106.328 5343.35 
717.525 5343.35 
587.821 5343.35 
10.7429 5343.35 
4.70135 5343.35 
8.40068 5343.35 
16.8131 5343.35 
11.5319 5343.35 
4.78549 5343.35 
44.4359 5343.35 
32.5657 5343.35 
29.9964 5343.35 
101.61 5343.35 
138.222 5343.35 
136.149 5343.35 
303.969 5343.35 
4111.28 5343.35 
3104.95 5343.35 
20.4429 5343.35 
6.06268 5343.35 
11.3851 5343.35 
10.4618 5343.35 
20.4027 5343.35 
30.5145 5343.35 
49.5143 5343.35 
64.282 5343.35 
53.1769 5343.35 
127.623 5343.35 
441.851 5343.35 
594.869 5343.35 
4284.1 5343.35 
5118.6 5343.35 
6291.35 5343.35 
9.69996 5343.35 
6.06268 5343.35 
7.84369 5343.35 
8.47466 5343.35 
18.6702 5343.35 
28.3829 5343.35 
11.4769 5343.35 
55.3143 5343.35 
44.86 5343.35 
58.5866 5343.35 
330.579 5343.35 
504.481 5343.35 
3697.26 5343.35 
3175.26 5343.35 
265.843 5343.35 
0 5343.35 
2.62967 5343.35 
1.90313 5343.35 
8.47466 5343.35 
5.02009 5343.35 
2.00065 5343.35 
0 5343.35 
0 5343.35 
7.3623 5343.35 
10.9367 5343.35 
8.57851 5343.35 
29.0491 5343.35 
2250.56 5343.35 
7824.93 5343.35 
2041.9 5343.35 
0 5343.35 
5.79973 5343.35 
2.18319 5343.35 
9.38654 5343.35 
9.14582 5343.35 
8.07692 5343.35 
20.806 5343.35 
35.3769 5343.35 
24.3638 5343.35 
143.519 5343.35 
202.88 5343.35 
344.067 5343.35 
14986.2 5343.35 
2286.4 5343.35 
2047.04 5343.35 
3.74353 5343.35 
5.66709 5343.35 
14.5214 5343.35 
12.7522 5343.35 
14.8573 5343.35 
21.9959 5343.35 
36.8624 5343.35 
70.125 5343.35 
65.6336 5343.35 
218.213 5343.35 
400.355 5343.35 
695.099 5343.35 
9431.04 5343.35 
18224.8 5343.35 
140.49 5343.35 
12.6741 5343.35 
5.07629 5343.35 
12.3382 5343.35 
18.114 5343.35 
9.9192 5343.35 
19.076 5343.35 
23.4046 5343.35 
53.3468 5343.35 
54.5328 5343.35 
110.453 5343.35 
255.147 5343.35 
549.161 5343.35 
571.325 5343.35 
16563.5 5343.35 
11470.1 5343.35 
8.93055 5343.35 
17.1943 5343.35 
5.22108 5343.35 
16.7713 5343.35 
16.9086 5343.35 
5.01758 5343.35 
7.34818 5343.35 
25.0664 5343.35 
31.1776 5343.35 
40.8792 5343.35 
62.6026 5343.35 
234.286 5343.35 
229.995 5343.35 
1024.16 5343.35 
1055.01 5343.35 
0 5343.35 
14.615 5343.35 
5.72823 5343.35 
8.35523 5343.35 
12.7008 5343.35 
20.8713 5343.35 
45.4602 5343.35 
16.2662 5343.35 
22.3456 5343.35 
12.3204 5343.35 
13.5107 5343.35 
36.3113 5343.35 
136.415 5343.35 
619.896 5343.35 
484.772 5343.35 
4.77033 5343.35 
4.24185 5343.35 
4.79064 5343.35 
8.35523 5343.35 
20.7228 5343.35 
22.8634 5343.35 
43.3133 5343.35 
16.8372 5343.35 
15.4269 5343.35 
7.19964 5343.35 
15.8154 5343.35 
32.5916 5343.35 
39.6212 5343.35 
267.283 5343.35 
252.176 5343.35 
4.77033 5343.35 
4.24185 5343.35 
2.26057 5343.35 
0 5343.35 
20.7228 5343.35 
6.00026 5343.35 
0 5343.35 
4.78116 5343.35 
11.6802 5343.35 
2.94194 5343.35 
8.66053 5343.35 
21.7155 5343.35 
63.0348 5343.35 
113.942 5343.35 
66.741 5343.35 
ITEM: TIMESTEP
7000
ITEM: NUMBER OF ATOMS
225
ITEM: BOX BOUNDS ff ff pp
0 40
0 20
-1 1
ITEM: ATOMS v_fs v_soc 
7.76231 7009.95 
3.62209 7009.95 
8.61577 7009.95 
7.30557 7009.95 
13.6265 7009.95 
3.56132 7009.95 
7.1557 7009.95 
5.15236 7009.95 
4.71127 7009.95 
11.2509 7009.95 
25.1688 7009.95 
49.4334 7009.95 
55.0346 7009.95 
223.653 7009.95 
204.655 7009.95 
12.1506 7009.95 
7.22188 7009.95 
13.5464 7009.95 
9.06295 7009.95 
16.9187 7009.95 
8.93987 7009.95 
13.4852 7009.95 
20.9718 7009.95 
18.9148 7009.95 
21.4757 7009.95 
29.3325 7009.95 
40.4387 7009.95 
47.4852 7009.95 
245.415 7009.95 
191.458 7009.95 
7.20347 7009.95 
8.23497 7009.95 
8.86535 7009.95 
9.9041 7009.95 
5.45893 7009.95 
68.8004 7009.95 
17.2576 7009.95 
19.6714 7009.95 
16.7962 7009.95 
18.4816 7009.95 
25.9465 7009.95 
58.2847 7009.95 
351.986 7009.95 
656.277 7009.95 
329.476 7009.95 
2.8152 7009.95 
10.9532 7009.95 
9.36457 7009.95 
16.3842 7009.95 
6.92951 7009.95 
67.5335 7009.95 
16.3515 7009.95 
39.8623 7009.95 
23.0811 7009.95 
42.5317 7009.95 
71.1328 7009.95 
119.491 7009.95 
243.087 7009.95 
1808.83 7009.95 
1511.85 7009.95 
14.7515 7009.95 
8.57534 7009.95 
11.8024 7009.95 
23.9178 7009.95 
16.991 7009.95 
7.37756 7009.95 
68.8392 7009.95 
52.7157 7009.95 
50.4292 7009.95 
164.3 7009.95 
299.713 7009.95 
