ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
225
ITEM: BOX BOUNDS ff ff pp
0 40
0 20
-1 1
ITEM: ATOMS x y c_fd v_fs c_fg v_d1 
14.9073 8.55271 641.661 2.61815 0 0 
16.246 8.61841 638.929 2.24731 0 0 
17.4436 8.71011 669.104 4.10938 0 0 
18.7396 8.77645 748.307 14.551 0 0 
19.7835 8.92613 1043.16 122.586 0 0 
1.93286 9.74117 620.414 0 0 0 
3.21697 9.84175 624.741 0 0 0 
4.46875 9.6976 635.522 0 0 0 
5.85311 9.69486 616.263 2.52451 0 0 
7.13201 9.68072 621.207 0 0 0 
8.37893 9.78854 633.142 0 0 0 
9.73728 9.80285 619.866 0 0 0 
10.9608 9.785 637.26 0 0 0 
12.2721 9.79415 634.713 0 0 0 
13.5531 9.73953 638.981 0 0 0 
14.8769 9.77153 633.566 0 0 0 
16.1538 9.79134 638.896 3.43098 0 0 
17.4088 9.80457 649.251 8.42345 0 0 
18.8108 9.81841 625.903 19.2435 0 0 
20.0385 9.71382 640.483 135.939 0 0 
1.92466 11.0244 622.669 0 0 0 
3.17957 11.0029 633.04 0 0 0 
4.52516 10.9895 622.512 0 0 0 
5.86396 11.0465 615.018 0 0 0 
7.08646 11.0015 631.778 0 0 0 
8.35835 10.9607 637.523 0 0 0 
9.70383 10.9857 627.93 0 0 0 
10.9795 11.0568 636.605 0 0 0 
12.3403 10.9699 620.2 0 0 0 
13.5929 11.0275 635.142 0 0 0 
14.865 10.9469 638.854 0 0 0 
16.219 10.8989 627.245 3.43098 0 0 
17.4571 10.8946 649.695 8.57453 0 0 
18.7832 10.8307 681.274 23.1563 0 0 
19.8216 10.6569 1218.48 29.8251 0 1 
1.88865 12.3375 635.965 0 0 0 
3.16717 12.2752 638.856 0 0 0 
4.38969 12.2844 657.44 0 0 0 
5.716 12.2498 650.724 0 0 0 
7.07624 12.237 637.822 0 0 0 
8.40929 12.241 632.564 0 0 0 
9.69001 12.201 636.221 0 0 0 
10.9687 12.2601 649.515 0 0 0 
12.2504 12.2269 655.709 0 0 0 
13.5873 12.2007 654.198 0 0 0 
14.8958 12.1732 664.408 1.87618 0 0 
16.0874 12.1517 706.554 0 0 0 
17.4864 11.9863 714.666 6.29653 0 0 
18.6348 11.905 831.345 11.0318 0 0 
19.7188 11.7812 1029.09 7.00432 0 0 
1.89876 13.5905 639.545 0 0 0 
3.20007 13.5613 639.316 0 0 0 
4.45775 13.4709 643.432 0 0 0 
5.75113 13.5389 653.052 0 0 0 
7.0732 13.5012 648.364 0 0 0 
8.33069 13.4408 655.279 0 0 0 
9.68497 13.4287 648.307 0 0 0 
10.945 13.4536 667.499 0 0 0 
12.2692 13.4379 673.322 0 0 0 
13.5862 13.4105 685.514 0 0 0 
14.8383 13.3295 705.905 1.87618 0 0 
16.0608 13.3341 762.688 3.07945 0 0 
17.2681 13.223 815.248 0 0 0 
18.579 13.1093 918.807 8.11385 0 0 
19.6086 12.9581 1020.11 8.11385 0 0 
1.8839 14.7811 643.907 0 0 0 
3.19574 14.8435 651.491 1.80331 0 0 
4.5097 14.7858 646.492 0 0 0 
5.69764 14.7145 665.604 0 0 0 
7.04773 14.7775 669.101 0 0 0 
8.39298 14.7527 665.535 0 0 0 
9.69906 14.6978 667.01 0 0 0 
10.9352 14.6739 687.89 0 0 0 
12.2244 14.696 713.336 0 0 0 
13.5776 14.6244 720.83 0 0 0 
14.8116 14.5296 746.379 0 0 0 
16.0738 14.4521 787.946 3.07945 0 0 
17.2837 14.4385 869.19 0 0 0 
18.4765 14.3935 964.917 2.14177 0 0 
19.6236 14.3845 1066.24 2.14177 0 0 
1.88213 16.0891 657.845 0 0 0 
3.2304 16.0039 643.113 1.80331 0 0 
4.46179 16.0499 668.071 0 0 0 
5.68903 16.0589 689.998 0 0 0 
7.05089 15.9695 674.264 0 0 0 
8.37539 16.083 701.2 1.98583 0 0 
9.57451 16.0339 723.066 3.52667 0 0 
10.866 15.9319 723.802 0 0 0 
12.1856 15.8961 738.329 0 0 0 
13.451 15.8939 774.613 0 0 0 
14.7829 15.8672 812.87 0 0 0 
16.0613 15.8128 863.44 2.33061 0 0 
17.1853 15.62 886.385 2.33061 0 0 
18.3937 15.6007 968.789 2.6777 0 0 
19.5214 15.6593 1060.66 2.6777 0 0 
1.93105 17.3893 664.81 0 0 0 
3.18599 17.332 671.865 0 0 0 
4.44984 17.3249 685.271 0 0 0 
5.76185 17.2636 682.982 0 0 0 
7.02678 17.3211 710.403 2.40669 0 0 
8.27957 17.2322 715.767 1.98583 0 0 
9.60784 17.1406 711.674 3.52667 0 0 
10.9173 17.1535 735.135 0 0 0 
12.1102 17.1547 774.271 0 0 0 
13.3691 17.1116 802.189 0 0 0 
14.7189 17.1153 847.321 0 0 0 
15.9125 17.02 881.132 0 0 0 
17.1294 16.9817 936.576 0 0 0 
18.4265 16.9139 1000.07 2.85694 0 0 
19.5506 16.9061 1057.48 2.85694 0 0 
1.83325 18.5954 684.769 0 0 0 
3.18737 18.562 678.817 0 0 0 
4.43575 18.5983 703.324 0 0 0 
5.70111 18.5684 715.087 0 0 0 
7.06893 18.4581 698.91 2.40669 0 0 
8.30284 18.4596 724.479 0 0 0 
9.60351 18.5076 755.489 0 0 0 
10.8627 18.4176 765.105 0 0 0 
12.1104 18.3698 788.496 0 0 0 
13.3599 18.4265 841.687 0 0 0 
14.6508 18.3582 870.289 0 0 0 
15.8936 18.3044 910.073 0 0 0 
17.1062 18.2402 951.576 0 0 0 
18.3016 18.2422 1010.54 0 0 0 
19.5089 18.2565 1069.17 0 0 0 
ITEM: TIMESTEP
4500
ITEM: NUMBER OF ATOMS
225
ITEM: BOX BOUNDS ff ff pp
0 40
0 20
-1 1
ITEM: ATOMS x y c_fd v_fs c_fg v_d1 
2.10753 1.04829 627.782 0 0 0 
3.40676 1.0115 643.122 0 0 0 
4.70696 1.03496 651.539 0 0 0 
5.88147 1.05165 677.075 0 0 0 
7.23413 1.06969 684.786 1.92786 0 0 
8.50989 1.13087 696.127 0 0 0 
9.82015 1.18168 709.938 0 0 0 
11.0599 1.23417 732.352 0 0 0 
12.3568 1.21888 770.877 0 0 0 
13.6516 1.29956 797.594 0 0 0 
14.8856 1.32271 843.82 0 0 0 
16.0886 1.365 890.538 0 0 0 
17.2794 1.3056 961.196 0 0 0 
18.5637 1.37003 1017.88 4.68946 0 0 
19.6477 1.40149 1040.55 4.68946 0 0 
2.13337 2.23334 622.423 0 0 0 
3.33949 2.25715 641.1 0 0 0 
4.72315 2.25385 640.082 0 0 0 
5.90344 2.29225 661.52 0 0 0 
7.27602 2.22449 678.717 1.92786 0 0 
8.60055 2.37484 668.664 0 0 0 
9.85301 2.3901 692.763 0 0 0 
11.1596 2.45033 708.599 0 0 0 
12.3496 2.45992 747.174 0 0 0 
13.6923 2.50939 778.47 0 0 0 
14.882 2.52183 829.488 0 0 0 
16.049 2.68391 852.423 0 0 0 
17.316 2.65046 930.795 0 0 0 
18.5285 2.8102 973.134 3.52466 0 0 
19.6968 2.74814 1021.4 0 0 0 
2.13314 3.46961 612.509 0 0 0 
3.4526 3.49606 613.241 0 0 0 
4.70803 3.48576 629.28 0 0 0 
6.05387 3.56168 622.079 0 0 0 
7.25191 3.50679 655.944 0 0 0 
8.5994 3.6367 645.034 5.54645 0 0 
9.90389 3.62803 664.122 0 0 0 
11.1687 3.65705 686.839 0 0 0 
12.4408 3.65628 721.277 0 0 0 
13.6311 3.76681 744.4 0 0 0 
14.936 3.78641 791.973 0 0 0 
16.1219 3.86935 838.572 0 0 0 
17.4345 3.93581 909.204 5.3218 0 0 
18.5086 3.9173 988.365 8.84647 0 0 
19.6747 3.99396 1033.94 0 0 0 
2.18735 4.73703 590.97 0 0 0 
3.42884 4.7422 605.065 0 0 0 
4.80629 4.74807 597.79 0 0 0 
5.99585 4.81462 614.315 0 0 0 
7.34597 4.83398 612.548 0 0 0 
8.65199 4.70643 641.484 5.54645 0 0 
9.92928 4.85269 638.078 0 0 0 
11.2041 4.91295 650.623 0 0 0 
12.4683 4.97706 668.437 0 0 0 
13.7296 5.0098 700.142 0 0 0 
15.1205 5.03135 744.262 0 0 0 
16.2822 5.11098 799.715 1.88293 0 0 
17.4369 5.19012 870.082 1.88293 0 0 
18.6509 5.28342 962.254 3.85893 0 0 
19.7508 5.26945 1009.95 3.85893 0 0 
2.17186 6.06885 578.286 0 0 0 
3.5102 5.96343 582.801 0 0 0 
4.77257 6.01821 588.12 0 0 0 
6.00129 6.03896 602.613 0 0 0 
7.34872 6.08841 594.835 0 0 0 
8.64306 6.02107 610.514 0 0 0 
9.99662 6.15129 595.821 2.47348 0 0 
11.2671 6.08881 622.358 0 0 0 
12.5639 6.19909 624.597 0 0 0 
13.7805 6.22876 655.935 2.61561 0 0 
15.0927 6.30201 680.606 0 0 0 
16.2919 6.3124 747.039 0 0 0 
17.4797 6.3779 827.555 0 0 0 
18.7426 6.53325 936.578 20.6943 0 0 
19.7193 6.56328 1021.28 17.9312 0 0 
2.16173 7.23562 579.095 0 0 0 
3.42716 7.26851 585.306 0 0 0 
4.78601 7.24901 577.192 0 0 0 
6.0954 7.22367 579.525 0 0 0 
7.39595 7.32457 574.863 0 0 0 
8.71269 7.35316 572.883 2.02436 0 0 
9.9395 7.28547 596.179 2.47348 0 0 
11.2319 7.34732 598.091 2.14654 0 0 
12.6159 7.44271 582.806 0 0 0 
13.8891 7.35468 615.315 2.61561 0 0 
15.1177 7.48154 630.038 3.78197 0 0 
16.4057 7.55128 661.883 3.30805 0 0 
17.6832 7.59599 745.02 0 0 0 
18.8507 7.65481 907.886 25.4454 0 0 
19.7924 7.83267 1011.54 22.6823 0 0 
2.14687 8.41174 579.659 0 0 0 
3.46009 8.48392 575.618 0 0 0 
4.72618 8.47545 582.773 0 0 0 
6.1267 8.57702 561.146 3.24766 0 0 
7.38521 8.51704 571.407 1.84849 0 0 
8.67606 8.50423 574.607 2.02436 0 0 
10.0618 8.53853 558.403 1.94464 0 0 
11.2158 8.49417 589.808 4.09117 0 0 
12.6338 8.65746 561.029 2.26243 0 0 
13.8188 8.60341 588.911 2.47822 0 0 
15.1922 8.58066 586.19 3.78197 0 0 
16.5328 8.65636 587.766 5.59057 0 0 
17.7201 8.76221 622.718 7.48544 0 0 
19.0063 8.85144 750.331 194.055 0 0 
19.7779 9.04065 1248.34 241.938 0 0 
2.22201 9.74048 561.368 0 0 0 
3.50476 9.84885 565.272 2.13904 0 0 
4.7528 9.69354 575.046 0 0 0 
6.14371 9.69072 557.612 3.24766 0 0 
7.42097 9.67541 562.105 1.84849 0 0 
8.66376 9.79153 572.883 1.89075 0 0 
10.0267 9.80695 560.872 0 0 0 
11.2443 9.78772 576.611 0 0 0 
12.5564 9.79759 574.318 4.07989 0 0 
13.836 9.73875 578.165 2.47822 0 0 
15.1616 9.7732 573.267 1.95831 0 0 
16.4367 9.79436 578.119 7.18161 0 0 
17.6882 9.80876 587.502 14.2713 0 0 
19.0982 9.82342 566.599 73.681 0 0 
20.3219 9.73741 578.757 67.4727 0 0 
2.21309 11.0186 563.549 0 0 0 
3.46438 10.9954 572.932 2.13904 0 0 
4.8135 10.9806 563.396 0 0 0 
6.15527 11.0414 556.804 0 0 0 
7.37175 10.9927 571.886 0 0 0 
8.64144 10.9484 577.035 1.89075 0 0 
9.9904 10.9745 568.525 0 0 0 
11.2641 11.0497 576.9 0 0 0 
12.6295 10.9556 561.848 1.81746 0 0 
13.8783 11.0155 576.271 2.13041 0 0 
15.148 10.9274 579.578 1.95831 0 0 
16.5059 10.8731 570.175 4.89908 0 0 
17.7381 10.8625 595.061 14.3292 0 0 
19.0613 10.7813 670.71 736.672 0 0 
19.7068 10.556 1525.15 741.759 0 1 
2.17381 12.3262 576.726 0 0 0 
3.45047 12.2585 579.208 0 0 0 
4.66686 12.2676 596.231 0 0 0 
5.9951 12.2294 590.268 0 0 0 
7.35986 12.2143 578.962 0 0 0 
8.69524 12.2171 574.831 0 0 0 
9.97419 12.1726 578.468 0 0 0 
11.2507 12.2336 592.232 0 0 0 
12.5304 12.1951 599.071 0 0 0 
13.8691 12.1631 600.454 2.13041 0 0 
15.1767 12.1282 614.315 2.58196 0 0 
16.3569 12.0977 660.031 1.90141 0 0 
17.7577 11.9087 687.422 10.2929 0 0 
18.8799 11.8035 835.702 43.2156 0 0 
19.7974 11.6479 1026.67 38.6169 0 0 
2.18378 13.5692 581.727 0 0 0 
3.48487 13.5366 581.804 0 0 0 
4.73907 13.4383 585.273 0 0 0 
6.03153 13.5096 595.301 1.81255 0 0 
7.35491 13.4673 591.741 0 0 0 
8.60863 13.4003 598.383 0 0 0 
9.96635 13.3846 593.885 0 0 0 
11.2222 13.4079 613.836 0 0 0 
12.5467 13.3868 622.781 0 0 0 
13.8627 13.3519 639.303 0 0 0 
15.1078 13.2583 664.045 2.58196 0 0 
16.3183 13.2537 727.579 6.11705 0 0 
17.5091 13.1232 791.853 0 0 0 
18.8013 12.986 921.711 20.8545 0 0 
19.7506 12.8122 983.707 20.8545 0 0 
2.16655 14.7455 587.397 0 0 0 
3.47871 14.8109 595.694 2.21773 0 0 
4.7933 14.7471 591.795 0 0 0 
5.97205 14.6686 609.018 1.81255 0 0 
7.32512 14.7337 614.857 0 0 0 
8.67287 14.7041 613.853 0 0 0 
9.97815 14.6417 617.359 0 0 0 
11.2076 14.6122 639.044 0 0 0 
12.4933 14.6308 667.727 0 0 0 
13.8471 14.5477 681.822 0 0 0 
15.0711 14.4387 712.29 0 0 0 
16.3227 14.3467 763.06 4.21565 0 0 
17.5136 14.3217 853.803 0 0 0 
18.6806 14.2634 960.668 5.40233 0 0 
19.7536 14.247 1011.14 5.40233 0 0 
2.16297 16.0481 603.288 0 0 0 
3.51431 15.9547 590.635 2.21773 0 0 
4.73958 16.002 614.79 0 0 0 
5.96024 16.0092 636.09 0 0 0 
7.32583 15.9103 623.465 0 0 0 
8.65045 16.0286 652.653 2.44808 0 0 
9.83996 15.9721 674.163 4.59066 0 0 
11.1285 15.8583 678.129 0 0 0 
12.4463 15.8146 697.31 0 0 0 
13.7042 15.806 737.745 0 0 0 
15.032 15.77 783.785 0 0 0 
16.2996 15.7036 842.337 2.97689 0 0 
17.3996 15.4888 871.737 2.97689 0 0 
18.5847 15.4608 962.046 4.58805 0 0 
19.6693 15.5196 1036.03 4.58805 0 0 
2.21368 17.3427 613.591 0 0 0 
3.46424 17.279 620.67 0 0 0 
4.72425 17.2689 634.432 0 0 0 
6.036 17.2003 634.086 0 0 0 
7.29652 17.2588 662.087 3.01065 0 0 
8.5439 17.1601 669.028 2.44808 0 0 
9.87204 17.0577 668.887 4.59066 0 0 
11.1789 17.0666 695.748 0 0 0 
12.3596 17.0629 735.993 0 0 0 
13.6101 17.0108 768.065 0 0 0 
14.9563 17.008 820.59 0 0 0 
16.1331 16.8992 859.397 0 0 0 
17.3322 16.8517 920.643 0 0 0 
18.6143 16.7733 992.525 5.0085 0 0 
19.6934 16.7619 1023.65 5.0085 0 0 
2.10632 18.5367 633.655 0 0 0 
3.46339 18.4983 630.358 0 0 0 
4.70639 18.5348 654.898 0 0 0 
5.96752 18.4997 667.602 0 0 0 
7.33878 18.3779 655.937 3.01065 0 0 
8.56521 18.3758 682.051 0 0 0 
9.86279 18.4232 715.694 0 0 0 
11.1154 18.322 728.305 0 0 0 
12.3546 18.2657 754.781 0 0 0 
13.5942 18.3213 810.674 0 0 0 
14.8772 18.2422 845.124 0 0 0 
16.1067 18.1788 889.981 0 0 0 
17.3021 18.1047 936.541 0 0 0 
18.477 18.1029 998.967 0 0 0 
19.6536 18.1161 1042.9 0 0 0 
ITEM: TIMESTEP
5000
ITEM: NUMBER OF ATOMS
225
ITEM: BOX BOUNDS ff ff pp
0 40
0 20
-1 1
ITEM: ATOMS x y c_fd v_fs c_fg v_d1 
2.39925 1.11912 584.281 0 0 0 
3.6969 1.08292 600.889 0 0 0 
4.99554 1.11079 611.019 0 0 0 
6.16012 1.13157 635.74 0 0 0 
7.51384 1.15449 647.084 2.33215 0 0 
8.78536 1.22343 660.599 0 0 0 
10.0929 1.28191 678.01 0 0 0 
11.3247 1.34245 702.983 0 0 0 
12.6159 1.33175 745.411 0 0 0 
13.9038 1.4232 777.402 0 0 0 
15.1255 1.4536 827.446 0 0 0 
16.3126 1.50409 877.972 0 0 0 
17.4847 1.4459 950.608 0 0 0 
18.754 1.51833 1012.31 12.384 0 0 
19.7601 1.55373 970.66 12.384 0 0 
2.42906 2.2911 576.77 0 0 0 
3.62797 2.31875 594.653 0 0 0 
5.01571 2.31821 596.851 0 0 0 
6.18682 2.3619 617.435 0 0 0 
7.56195 2.2938 637.889 2.33215 0 0 
8.88597 2.4574 631.518 0 0 0 
10.1324 2.47807 657.566 0 0 0 
11.4357 2.5472 677.471 0 0 0 
12.6139 2.56281 717.745 0 0 0 
13.953 2.62193 755.538 0 0 0 
15.1278 2.6416 809.747 0 0 0 
16.2771 2.8203 838.018 0 0 0 
17.5289 2.7913 921.868 0 0 0 
18.721 2.96606 971.896 10.8061 0 0 
19.7758 2.90307 952.446 6.63708 0 0 
2.43099 3.51743 564.411 0 0 0 
3.75082 3.5478 566.509 0 0 0 
5.00237 3.53936 582.778 0 0 0 
6.3501 3.6229 578.075 0 0 0 
7.53996 3.56781 611.406 0 0 0 
8.88887 3.70909 604.359 7.19537 0 0 
10.1912 3.7048 625.899 0 0 0 
11.4506 3.74063 651.329 0 0 0 
12.7167 3.74572 689.444 0 0 0 
13.8949 3.86933 715.617 0 0 0 
15.1924 3.89794 770.219 0 0 0 
16.3615 3.99385 822.414 0 0 0 
17.6606 4.073 902.801 7.71961 0 0 
18.7051 4.0598 984.363 17.3952 0 0 
19.7732 4.14513 963.45 5.5065 0 0 
2.49063 4.77651 541.718 0 0 0 
3.72768 4.78386 555.318 0 0 0 
5.10948 4.7924 550.539 0 0 0 
6.29117 4.86533 565.814 0 0 0 
7.64351 4.88887 566.51 0 0 0 
8.94827 4.7576 597.036 7.19537 0 0 
10.2226 4.91617 595.846 0 0 0 
11.4936 4.98479 610.865 1.82136 0 0 
12.7524 5.05839 631.906 0 0 0 
14.0068 5.09994 668.232 0 0 0 
15.3965 5.13177 722.94 2.12697 0 0 
16.5403 5.22528 784.441 4.57803 0 0 
17.6728 5.31916 862.873 2.45107 0 0 
18.8617 5.42796 966.047 43.3538 0 0 
19.7682 5.41882 996.772 43.3538 0 0 
2.47579 6.10348 526.724 2.02392 0 0 
3.81609 5.99322 532.476 0 0 0 
5.07567 6.05302 537.579 0 0 0 
6.29929 6.07695 551.328 0 0 0 
7.64923 6.13178 545.361 0 0 0 
8.94225 6.06326 562.322 0 0 0 
10.2984 6.20455 550.333 3.20857 0 0 
11.5653 6.14268 578.71 1.82136 0 0 
12.86 6.26454 583.928 0 0 0 
14.0681 6.30203 618.208 3.48358 0 0 
15.3764 6.3881 650.448 1.91136 0 0 
16.5614 6.40936 725.144 0 0 0 
17.7297 6.49123 818.063 0 0 0 
18.9678 6.6702 947.939 133.703 0 0 
19.7853 6.71138 977.971 130.235 0 0 
2.46609 7.25511 525.827 2.02392 0 0 
3.72903 7.29101 531.565 0 0 0 
5.09152 7.27157 524.869 0 0 0 
6.40125 7.24615 527.794 0 0 0 
7.70164 7.35472 523.445 0 0 0 
9.01912 7.38694 522.44 2.58639 0 0 
10.2405 7.31785 545.208 3.20857 0 0 
11.5319 7.38612 548.267 2.83826 0 0 
12.9204 7.49111 536.227 0 0 0 
14.1899 7.40355 572.158 3.48358 0 0 
15.4115 7.54381 590.071 7.45253 0 0 
16.6942 7.62747 631.789 4.96575 0 0 
17.9603 7.68983 736.922 5.03764 0 0 
19.0962 7.77133 936.323 1023.42 0 0 
19.7168 7.97792 1110.98 1022.1 0 0 
2.45096 8.41646 525.206 0 0 0 
3.7649 8.49356 521.409 0 0 0 
5.02873 8.48518 528.016 0 0 0 
6.43579 8.59334 508.299 4.16543 0 0 
7.69149 8.5308 517.972 2.3261 0 0 
8.98163 8.51837 521.121 2.58639 0 0 
10.3728 8.55595 506.952 2.19182 0 0 
11.5172 8.51064 535.685 5.03008 0 0 
12.9427 8.6851 509.401 3.05879 0 0 
14.1197 8.63069 536.303 3.51047 0 0 
15.497 8.61149 537.334 5.54117 0 0 
16.8388 8.6976 544.53 8.6473 0 0 
18.0161 8.81818 588.304 17.0462 0 0 
19.249 8.95952 844.03 11750.3 213.603 0 
19.6714 9.13856 1240.19 12043 213.603 0 
2.53122 9.73986 507.942 0 0 0 
3.81275 9.8552 511.459 2.54824 0 0 
5.0574 9.68987 520.325 0 0 0 
6.45424 9.6871 504.539 4.16543 0 0 
7.73001 9.67068 508.617 2.3261 0 0 
8.96908 9.79419 518.354 2.28218 0 0 
10.3361 9.81066 507.489 1.99502 0 0 
11.5483 9.79018 521.734 0 0 0 
12.8613 9.80076 519.691 5.33037 0 0 
14.1395 9.73813 523.134 3.51047 0 0 
15.4667 9.77466 518.704 2.57958 0 0 
16.7403 9.79699 523.157 10.7528 0 0 
17.9885 9.81258 531.661 25.3804 0 0 
19.4042 9.82695 525.185 926.033 0 0 
20.6271 9.76251 522.325 2.30171 0 0 
2.52165 11.0125 510.076 0 0 0 
3.76964 10.9876 518.573 2.54824 0 0 
5.12195 10.9715 509.929 0 0 0 
6.46641 11.0355 504.175 0 0 0 
7.67744 10.9834 517.734 0 0 0 
8.94514 10.936 522.359 2.28218 0 0 
10.2972 10.9628 514.854 1.99502 0 0 
11.569 11.0413 523.03 0 0 0 
12.9388 10.9406 509.215 2.27158 0 0 
14.1839 11.0019 523.309 2.99219 0 0 
15.4515 10.9068 526.401 2.57958 0 0 
16.8128 10.8461 519.503 7.07121 0 0 
18.0392 10.8276 549.081 24.9406 0 0 
19.2718 10.6929 1083.26 9779.42 188.615 0 
19.6973 10.4841 915.263 10126.6 188.615 0 
2.47926 12.3132 523.29 0 0 0 
3.75422 12.2406 525.406 0 0 0 
4.96505 12.2493 541.041 1.89087 0 0 
6.29501 12.2077 535.796 0 0 0 
7.6638 12.1903 526.002 0 0 0 
9.00122 12.1916 522.998 0 0 0 
10.2785 12.1425 526.707 0 0 0 
11.5529 12.2045 541.164 1.9506 0 0 
12.8306 12.1606 548.901 0 0 0 
14.1707 12.1222 553.638 2.99219 0 0 
15.4768 12.0789 571.874 3.59781 0 0 
16.6458 12.0383 622.938 2.68903 0 0 
18.0462 11.8248 675.878 17.9049 0 0 
19.1363 11.6937 879.647 1971.32 0 0 
19.7072 11.5032 1154.11 2002.78 0 0 
2.48888 13.5457 529.806 0 0 0 
3.7897 13.5097 530.217 0 0 0 
5.04072 13.4039 533.129 1.89087 0 0 
6.33223 13.4777 543.585 2.22441 0 0 
7.65668 13.4308 541.264 0 0 0 
8.90686 13.3575 547.776 0 0 0 
10.2675 13.3376 545.821 0 0 0 
11.5192 13.3586 566.901 1.9506 0 0 
12.8436 13.3314 579.287 0 0 0 
14.158 13.2882 600.731 0 0 0 
15.3958 13.1816 630.838 5.40995 0 0 
16.5937 13.166 702.726 8.46104 0 0 
17.7667 13.0151 780.96 0 0 0 
19.0348 12.8529 939.744 242.12 0 0 
19.7782 12.6563 988.43 245.947 0 0 
2.46918 14.7076 536.912 0 0 0 
3.78148 14.775 545.967 2.7185 0 0 
5.09653 14.7054 543.217 0 0 0 
6.26685 14.62 558.898 2.22441 0 0 
7.62237 14.6862 567.053 1.80467 0 0 
8.97208 14.6515 568.682 0 0 0 
10.2763 14.5816 574.386 0 0 0 
11.4992 14.5458 597.235 0 0 0 
12.7811 14.5599 629.573 0 0 0 
14.1343 14.4647 650.682 0 0 0 
15.348 14.3411 686.774 1.81214 0 0 
16.5878 14.2338 747.724 5.77201 0 0 
17.758 14.1958 848.607 4.14219 0 0 
18.8962 14.1231 966.151 68.9332 0 0 
19.7681 14.0989 1004.55 66.6086 0 0 
2.46352 16.0038 554.91 0 0 0 
3.8175 15.9025 544.318 2.7185 0 0 
5.037 15.9502 567.869 0 0 0 
6.25148 15.9553 588.78 0 0 0 
7.62015 15.8471 579.239 1.80467 0 0 
8.94436 15.9686 610.815 3.00034 0 0 
10.1247 15.9044 632.246 5.92456 0 0 
11.41 15.7792 639.729 0 0 0 
12.7251 15.7267 663.791 0 0 0 
13.9751 15.7109 708.729 0 0 0 
15.2972 15.6644 762.77 0 0 0 
16.5523 15.5851 829.461 3.79196 0 0 
17.6281 15.3488 865.649 7.43223 0 0 
18.7875 15.3113 963.118 17.6937 0 0 
19.7727 15.3695 966.797 15.8711 0 0 
2.51533 17.2917 568.579 0 0 0 
3.76171 17.2218 575.821 0 0 0 
5.01798 17.2084 590.087 0 0 0 
6.32917 17.1324 591.736 0 0 0 
7.58524 17.1909 620.463 3.74202 0 0 
8.82726 17.0826 629.25 3.00034 0 0 
10.1547 16.9697 633.174 5.92456 0 0 
11.4583 16.9734 663.463 0 0 0 
12.6269 16.9641 705.156 0 0 0 
13.8684 16.9024 741.556 0 0 0 
15.2092 16.892 801.376 0 0 0 
16.3686 16.7693 845.251 0 0 0 
17.5485 16.712 912.074 0 0 0 
18.8127 16.6227 991.279 21.2242 0 0 
19.7763 16.6077 954.152 21.2242 0 0 
2.3988 18.4737 588.974 0 0 0 
3.75824 18.4301 588.289 0 0 0 
4.99601 18.466 613.042 0 0 0 
6.25291 18.4256 626.821 0 0 0 
7.6268 18.2926 619.633 3.74202 0 0 
8.84584 18.2863 646.445 0 0 0 
10.1397 18.332 682.8 0 0 0 
11.3854 18.2196 698.512 0 0 0 
12.6158 18.1544 728.183 0 0 0 
13.8449 18.2075 786.858 0 0 0 
15.1187 18.1172 826.993 0 0 0 
16.3339 18.0438 876.728 0 0 0 
17.5109 17.9597 928.008 1.98491 0 0 
18.6641 17.9536 993.418 5.89724 0 0 
19.763 17.9653 971.889 3.91234 0 0 
ITEM: TIMESTEP
5500
ITEM: NUMBER OF ATOMS
225
ITEM: BOX BOUNDS ff ff pp
0 40
0 20
-1 1
ITEM: ATOMS x y c_fd v_fs c_fg v_d1 
2.70838 1.19365 546.724 1.83613 0 0 
4.00426 1.15867 564.663 0 0 0 
5.30109 1.19123 576.609 1.92987 0 0 
6.45629 1.21642 600.68 1.92987 0 0 
7.81036 1.24457 615.701 2.80654 0 0 
9.07738 1.32153 631.429 0 0 0 
10.3816 1.38801 652.432 0 0 0 
11.6052 1.45693 680.064 0 0 0 
12.8898 1.45172 726.342 0 0 0 
14.1699 1.55424 763.456 0 0 0 
15.3785 1.59253 817.218 0 0 0 
16.5488 1.65164 871.369 1.97195 0 0 
17.7012 1.59562 945.778 1.97195 0 0 
18.9528 1.67602 1010.23 161.155 0 0 
19.7533 1.71529 968.098 161.155 0 0 
2.74232 2.35261 536.978 1.83613 0 0 
3.93448 2.38426 554.289 0 0 0 
5.32557 2.38696 559.653 0 0 0 
6.48803 2.43609 579.652 0 0 0 
7.8649 2.36876 603.323 2.80654 0 0 
9.18795 2.5451 600.695 0 0 0 
10.4282 2.57172 628.867 0 0 0 
11.7276 2.6501 652.904 0 0 0 
12.894 2.67245 695.141 0 0 0 
14.2281 2.74186 739.336 1.83093 0 0 
15.3875 2.76955 796.895 3.95261 0 0 
16.5187 2.96465 830.465 2.12167 0 0 
17.7534 2.94114 919.376 0 0 0 
18.923 3.13035 974.599 170.88 0 0 
19.7196 3.067 992.842 166.029 0 0 
2.74673 3.56861 522.1 0 0 0 
4.06671 3.60304 525.607 0 0 0 
5.3145 3.59691 542.271 0 0 0 
6.66366 3.68798 540.082 0 0 0 
7.84573 3.63354 573.176 0 0 0 
9.19551 3.78563 570.188 9.21847 0 0 
10.4952 3.78667 594.194 0 0 0 
11.7491 3.82987 622.579 0 0 0 
13.0086 3.84171 664.618 0 0 0 
